recepie_id,v00,v01,v02,v03,v04,v05,v06,v07,v08,v09
1011205,-1.3109618425369263,1.1274265050888062,-0.6320027709007263,-1.8406018018722534,0.45248693227767944,-1.9106677770614624,0.42874857783317566,0.815418004989624,-5.124332427978516,-1.9254140853881836
2003417,-2.832552194595337,-0.1424155980348587,-3.2807445526123047,-2.4110851287841797,1.894577145576477,-1.6673833131790161,-0.2894741892814636,3.492170572280884,-6.6215691566467285,0.06227852404117584
2007902,-0.6074603199958801,0.6927398443222046,-2.2657651901245117,-1.9161076545715332,3.597984790802002,-0.614057719707489,0.6737756133079529,2.0302627086639404,-5.339599609375,-0.12934152781963348
2001997,-2.285531520843506,2.2531793117523193,1.8331286907196045,-5.594235897064209,-4.1893534660339355,-6.784235000610352,-0.8997393846511841,2.2629427909851074,-5.182680606842041,-3.240414619445801
2000508,-2.9923787117004395,0.039976153522729874,-2.2085378170013428,-2.148052453994751,0.1586613804101944,-1.1948418617248535,-0.06593002378940582,0.7503387331962585,-5.948936462402344,-1.9207004308700562
1009841,-1.8043124675750732,0.2552121579647064,-3.393359422683716,-1.2545866966247559,1.1797021627426147,0.8181701302528381,1.4768856763839722,2.732405662536621,-5.30352258682251,-0.524990975856781
2007522,-2.6394357681274414,2.687356948852539,-0.6006879210472107,-3.1440188884735107,-2.4885289669036865,-2.5323314666748047,2.6618590354919434,1.3075230121612549,-3.467773199081421,-2.5499894618988037
1008897,-0.09384987503290176,2.245059013366699,-1.209717035293579,0.2049531638622284,-2.140331506729126,-2.1031346321105957,1.1310760974884033,0.7979326844215393,0.4416291117668152,-4.993744373321533
2000569,0.9539536833763123,-0.046033844351768494,-1.9821826219558716,-2.8127694129943848,4.191451072692871,-1.728449821472168,-0.9656658172607422,1.7980269193649292,-6.1853861808776855,0.3134816884994507
2007551,0.049913227558135986,2.9234025478363037,5.470112323760986,-4.984243869781494,-1.7864168882369995,2.513085126876831,0.541750431060791,-0.8277603983879089,-1.8918535709381104,-2.898952007293701
2010658,5.929058074951172,3.3023056983947754,-5.326760768890381,-2.2844974994659424,-2.094754219055176,-2.3976051807403564,-2.2786200046539307,3.4291672706604004,1.3152650594711304,-4.80445671081543
1010825,0.2216339409351349,0.20180223882198334,-3.1295723915100098,0.5617860555648804,-2.188040018081665,-1.5460816621780396,-2.1828324794769287,1.1446129083633423,-1.5725464820861816,-4.55047082901001
2007859,-1.9873249530792236,0.13809330761432648,-1.8167489767074585,-2.565000295639038,0.20135562121868134,5.746959686279297,0.8416627645492554,1.7179242372512817,-3.9505715370178223,-0.08287127315998077
2000207,-4.552440166473389,1.755263090133667,-1.799976110458374,-2.7736504077911377,-1.273637294769287,-1.590956687927246,3.142388105392456,0.5566087365150452,-3.8234972953796387,-2.8532185554504395
2010046,-2.2241907119750977,2.635549306869507,2.161156177520752,-3.188444137573242,-1.1415784358978271,-3.7678298950195312,1.851143717765808,-0.06750031560659409,-3.1983535289764404,-4.736306190490723
2008064,-5.136096477508545,-1.1797128915786743,4.704508304595947,-2.8875784873962402,-0.6383562088012695,-8.175780296325684,1.604140281677246,-0.5599903464317322,-0.8349661231040955,0.3575610816478729
1001503,1.4704610109329224,-0.033686988055706024,-2.5346481800079346,-2.748408555984497,4.4903998374938965,-1.6344194412231445,-1.0654948949813843,1.7175745964050293,-5.421363830566406,0.4767111539840698
1003893,-0.1607353389263153,0.9433627724647522,-3.0149662494659424,-1.0516343116760254,1.7610872983932495,0.12939658761024475,2.0694730281829834,3.0620059967041016,-4.243951797485352,0.5381369590759277
2002723,-1.0568435192108154,0.7824174165725708,-1.461747407913208,-0.5514803528785706,1.0024882555007935,0.16548311710357666,1.9580368995666504,-0.05255194380879402,-4.057514190673828,-2.1191282272338867
2000041,-1.0840877294540405,3.227180242538452,0.39882713556289673,-1.4716551303863525,-0.3547275960445404,-1.5421812534332275,4.105129718780518,0.13894668221473694,-1.3724628686904907,-3.1620383262634277
2009674,-1.6800838708877563,1.7076997756958008,-3.489899158477783,-2.5072147846221924,2.00998854637146,-0.05102754756808281,1.461933970451355,3.2861616611480713,-5.086832046508789,-0.6740023493766785
2010478,-3.2915122509002686,2.6097967624664307,-1.2279881238937378,-2.1134283542633057,0.2599095404148102,-0.5327863097190857,4.158651351928711,-0.287641316652298,-3.1613264083862305,-3.2458114624023438
2011722,-2.3993399143218994,0.7909411787986755,-2.0627713203430176,-1.7115283012390137,0.910311758518219,-0.9135183095932007,0.8864206671714783,1.4420361518859863,-5.802511692047119,-1.5321658849716187
1007925,2.3810906410217285,0.5328644514083862,-2.1090331077575684,0.6489975452423096,-2.114412784576416,-2.5055811405181885,-3.935243844985962,0.14446315169334412,-1.6691514253616333,-6.699306011199951
2005324,-2.3771042823791504,3.4184229373931885,-3.9626708030700684,-3.861501932144165,0.03429475054144859,0.391387403011322,4.526574611663818,4.062585830688477,-2.9521052837371826,-0.6976009607315063
2008411,0.6347776651382446,2.0800161361694336,-2.338784694671631,-2.2076961994171143,-4.633074760437012,-4.320715427398682,-3.0256307125091553,1.0236033201217651,0.2392696589231491,-6.495900630950928
1010140,-2.7132203578948975,1.5248768329620361,-1.8306984901428223,-2.0118885040283203,0.6148806810379028,-0.41935253143310547,2.4251513481140137,0.21555839478969574,-3.92049503326416,-2.193254232406616
2002393,-4.605533123016357,-0.4700544476509094,1.3196818828582764,-1.2652785778045654,0.4266599714756012,-3.3962242603302,5.248746395111084,-0.5084477066993713,-0.1336735188961029,1.3862460851669312
2006332,-2.341993570327759,0.1260894536972046,-1.2155464887619019,-2.072690010070801,1.3772088289260864,-1.9912655353546143,0.328535795211792,0.001092179911211133,-5.703187465667725,-1.599893569946289
2009765,-1.7980756759643555,1.5556268692016602,-1.9903885126113892,-1.0845602750778198,2.0752832889556885,-0.06136719882488251,2.6591382026672363,0.47296857833862305,-3.969099521636963,-1.9810594320297241
2009547,1.2250601053237915,0.560282826423645,-3.894779920578003,-0.6839790344238281,0.1396833062171936,3.3751986026763916,-0.6887232065200806,2.5385842323303223,-1.6430296897888184,-1.0261223316192627
2008240,-2.239304542541504,-0.05332735553383827,0.5294679403305054,-2.2970619201660156,-0.6059950590133667,4.402961254119873,-0.5599560737609863,0.19807088375091553,-3.5985844135284424,-1.6246222257614136
2000371,-1.4577152729034424,0.9439688920974731,0.01713087037205696,-2.2232308387756348,1.8590412139892578,-2.5045266151428223,0.2105216532945633,-0.2834426164627075,-5.54490327835083,-2.518306255340576
2009225,-1.536402702331543,-0.0010087003465741873,1.3524119853973389,-2.5019350051879883,-0.6827014684677124,4.394477844238281,-0.7417176961898804,-0.8281458020210266,-3.1866955757141113,-1.9608203172683716
2000567,-1.163694977760315,3.9502675533294678,-3.940467119216919,-3.426769256591797,0.3286389410495758,-0.4831256866455078,4.448261260986328,3.892366647720337,-2.118605136871338,-0.7964405417442322
2010823,-0.016783365979790688,2.4384074211120605,-3.8671352863311768,-0.2320633828639984,-3.2186338901519775,-1.3082456588745117,1.696346402168274,1.7136130332946777,0.4094972610473633,-4.162727355957031
2004379,-2.2516438961029053,0.31964007019996643,-0.34036415815353394,-0.5017098784446716,2.787884473800659,-0.9538607001304626,1.3899790048599243,-1.395337462425232,-4.878050804138184,-3.5509862899780273
1011553,-0.3655050992965698,0.2528558671474457,-0.2867087721824646,-3.2586541175842285,0.2553972005844116,-3.391834020614624,-2.390512228012085,0.3017168641090393,-6.793503284454346,-2.596099615097046
2000000,-1.6278668642044067,3.3360326290130615,-3.7543227672576904,-3.0564703941345215,-0.13093754649162292,0.26787829399108887,4.366504192352295,3.027675151824951,-2.843689441680908,-1.0461136102676392
1002560,-1.3147308826446533,0.3945890963077545,-0.19953158497810364,-2.2345383167266846,1.9734125137329102,-3.1536920070648193,-0.8434149622917175,-0.11481005698442459,-5.672842979431152,-2.4305388927459717
2004023,-2.1087212562561035,1.4637831449508667,-1.3440438508987427,-1.8303347826004028,-0.20189620554447174,-1.0200440883636475,2.0003323554992676,0.44606101512908936,-4.1474928855896,-2.147646427154541
2001369,2.1109726428985596,-0.40141716599464417,-3.5197718143463135,-0.1691918671131134,0.7300404906272888,5.010317325592041,-0.7407504916191101,1.8126370906829834,-0.6737551689147949,-1.15519118309021
2001114,0.6674222350120544,2.485377550125122,-1.8206647634506226,-0.07016149908304214,-3.5441291332244873,-2.3562395572662354,-0.2648743987083435,2.2118396759033203,-0.07157992571592331,-5.271145820617676
2008746,2.692962169647217,0.7713925838470459,-5.565026760101318,1.0413818359375,1.2241230010986328,-0.25025704503059387,-0.4106495678424835,3.5325589179992676,-2.122326374053955,-1.4956918954849243
2001796,-2.7402899265289307,1.4516750574111938,-0.18963460624217987,-1.7131108045578003,0.9409064650535583,-0.46503719687461853,2.4923858642578125,-1.08537757396698,-3.797367811203003,-3.2408180236816406
2011084,-1.7751458883285522,1.1358011960983276,-1.6246830224990845,-2.1199605464935303,1.5349177122116089,-0.655716061592102,0.9368951916694641,0.5429073572158813,-4.677147388458252,-1.8720543384552002
2007731,-3.2254223823547363,2.211576461791992,-2.5490384101867676,-3.0305683612823486,-0.7016628980636597,0.010819443501532078,3.5450940132141113,1.0701556205749512,-3.443492889404297,-2.1156437397003174
2008193,-2.781541347503662,2.440826892852783,0.49936744570732117,-2.3775391578674316,-0.4708140194416046,-1.9999057054519653,3.6003613471984863,-0.37156322598457336,-2.8806986808776855,-3.16171932220459
2010728,2.87717604637146,0.29382649064064026,-1.9625818729400635,0.492973268032074,-1.511244773864746,-2.902132034301758,-3.9987223148345947,0.22461436688899994,-2.083982229232788,-5.598568916320801
1007540,-2.7190194129943848,2.5048751831054688,-0.40181252360343933,-3.3065381050109863,-2.339482069015503,-2.297185182571411,2.524155855178833,1.1028908491134644,-3.4955718517303467,-2.5374536514282227
2003300,-1.413096308708191,0.6987755298614502,-1.0456160306930542,-1.6394941806793213,1.0333830118179321,-2.190983295440674,-0.07715131342411041,0.7527914643287659,-5.777998447418213,-2.318573236465454
2002758,1.5702893733978271,-0.49051228165626526,-3.545086145401001,1.01853609085083,1.889040231704712,-2.1767234802246094,0.7032962441444397,2.505094051361084,-0.37547826766967773,1.1051628589630127
2004246,-2.6621057987213135,0.602020263671875,-1.7131644487380981,-1.4917539358139038,0.895348846912384,-0.8646554946899414,1.3262144327163696,1.436968445777893,-5.3489603996276855,-1.4087988138198853
2006402,-2.089353561401367,1.2546359300613403,-4.142338275909424,-1.5919826030731201,2.3962595462799072,1.6194881200790405,2.204669237136841,2.1997032165527344,-4.577957630157471,-1.5860888957977295
1009022,-2.7713019847869873,1.5340123176574707,2.207019329071045,-4.204850196838379,-2.6186935901641846,3.908787965774536,1.2230393886566162,0.0956142395734787,-1.594650149345398,-1.723322868347168
1000690,2.079684019088745,0.2556733787059784,-1.6970971822738647,-3.1526222229003906,4.089461326599121,-2.68316912651062,-1.2582015991210938,1.8705214262008667,-5.905613899230957,0.5663232207298279
1012562,-2.775710105895996,0.5320228934288025,-0.23098884522914886,-2.1714119911193848,0.06969380378723145,-2.771632671356201,-0.2482529878616333,0.7893600463867188,-6.587433815002441,-2.5731396675109863
1012758,-1.495058298110962,0.04330790415406227,0.6146113276481628,-3.3323957920074463,-0.31827765703201294,-3.9030442237854004,-1.8653786182403564,-0.0550105907022953,-7.475096225738525,-2.62125563621521
2003664,-1.8164565563201904,0.9718661904335022,-1.0940701961517334,-0.875663697719574,2.4401438236236572,-0.8135209083557129,1.7088676691055298,-0.5098844170570374,-4.333978176116943,-2.6445119380950928
2011086,-0.38758620619773865,3.4331321716308594,2.1874711513519287,-2.8709020614624023,-0.03948333114385605,-2.8563778400421143,2.551837682723999,-0.8133299350738525,-1.9207266569137573,-4.709578037261963
1002895,-1.6033467054367065,3.4754531383514404,-4.339988708496094,-3.91452693939209,-1.1557440757751465,-0.10411590337753296,4.262101173400879,4.987189769744873,-2.7514266967773438,-0.19557367265224457
2005939,0.9245352745056152,-2.0252935886383057,0.7086499929428101,-3.009896993637085,2.500505208969116,3.2369792461395264,-0.1619471162557602,0.736929714679718,-0.43060144782066345,4.167460918426514
2008965,-1.072654128074646,2.5738515853881836,-0.7624503374099731,-6.072053909301758,-1.5270969867706299,5.30057954788208,1.634863257408142,2.9996047019958496,-1.796313762664795,1.233923077583313
2007230,0.8614733219146729,-0.7323324680328369,-0.18370367586612701,2.305454730987549,-0.02085762843489647,-3.1832828521728516,0.1785212904214859,-0.44913411140441895,2.44907808303833,-3.5954430103302
2006167,-3.192535161972046,0.7480409145355225,1.4230546951293945,-3.6932191848754883,-2.7121760845184326,4.638216495513916,1.3017255067825317,-0.6682900190353394,-1.4800796508789062,-2.178788661956787
2008129,0.6559986472129822,-1.4466544389724731,-4.298485279083252,0.4024428725242615,0.14412179589271545,3.4093916416168213,-1.5213075876235962,2.171027183532715,-1.3145294189453125,-1.1285982131958008
2009072,-4.723167896270752,-0.3582803010940552,1.9815716743469238,-1.7188442945480347,-0.6110004782676697,-4.536392688751221,4.234157562255859,0.677861750125885,0.09366694837808609,1.332627773284912
2007368,-2.4702401161193848,1.7394131422042847,1.952807068824768,-3.372933864593506,-2.4315333366394043,-4.095315933227539,1.1508228778839111,0.1766379475593567,-3.280700206756592,-3.7114202976226807
2003909,-0.6180781722068787,2.959886312484741,2.3713040351867676,-4.480030059814453,-1.6860415935516357,-3.780449151992798,0.7702040672302246,0.5688530802726746,-2.8383712768554688,-2.9650306701660156
2001485,-1.97283935546875,0.6163172721862793,-2.3889780044555664,-0.8488970398902893,0.4188266694545746,0.14524400234222412,1.9951598644256592,0.6978304386138916,-3.424682378768921,-1.5428485870361328
2007832,-2.583524227142334,1.4094595909118652,-1.0799918174743652,-2.80558443069458,-0.7766113877296448,-1.5612986087799072,1.9763566255569458,0.9145219922065735,-3.280712842941284,-0.897301197052002
2001178,0.2057010382413864,-0.12066181004047394,7.589474201202393,-4.039910793304443,-0.8909268379211426,0.1364394873380661,1.4372488260269165,-1.539453148841858,2.7912566661834717,0.4836622476577759
2002797,-0.10373205691576004,1.2059077024459839,-6.766845703125,-0.5038601160049438,-2.4574029445648193,-0.07050945609807968,1.076416015625,4.427974700927734,1.3636035919189453,-1.887489914894104
1011348,-2.462522029876709,1.6452524662017822,-1.3291938304901123,-2.9718470573425293,-2.6381125450134277,-0.5286625027656555,2.9931631088256836,0.7068193554878235,-1.7354984283447266,-1.18009352684021
2002479,-0.030446691438555717,0.674341082572937,-1.560943603515625,0.022043105214834213,1.9157629013061523,0.20977990329265594,1.7267056703567505,0.3290860652923584,-2.1330034732818604,-1.3228087425231934
2005382,1.1786037683486938,2.793874740600586,4.056399822235107,-5.871823787689209,-2.8857104778289795,3.8803367614746094,-0.8071095943450928,-0.6687353849411011,-1.1387674808502197,-2.973153829574585
1005418,2.4389071464538574,1.4985498189926147,1.4214485883712769,-1.0254878997802734,2.0779781341552734,-1.9756364822387695,-0.18572425842285156,-0.7220194339752197,-3.40632700920105,-2.978538990020752
1009740,-2.7632980346679688,1.7342073917388916,0.33376091718673706,-1.7506434917449951,-1.3112125396728516,-2.134328603744507,3.699697732925415,0.2442323863506317,-1.486465573310852,-1.7385555505752563
2007635,3.9700398445129395,-0.35079264640808105,-1.4989302158355713,-1.1297147274017334,4.370123863220215,-1.4804333448410034,-0.9270018935203552,1.297898292541504,-3.5164971351623535,0.8441430926322937
2009507,0.2185058295726776,1.681897521018982,-2.6926238536834717,0.2274995744228363,-3.3081283569335938,-1.3567570447921753,1.7947787046432495,1.1988990306854248,2.344470500946045,-3.69145131111145
2003993,-2.2780888080596924,1.781325101852417,-4.31161642074585,-1.8090568780899048,1.301774501800537,0.6481382250785828,3.5787134170532227,3.077699899673462,-1.5672287940979004,-0.5243967175483704
2006626,-1.0608723163604736,-0.9893274903297424,3.34238600730896,-1.151733160018921,2.7771129608154297,-4.506401538848877,0.9460773468017578,-1.7536964416503906,-0.9852147102355957,0.7351993322372437
1006636,-1.8789931535720825,2.222081422805786,2.6473379135131836,-4.130340576171875,-2.235297203063965,-3.4466593265533447,0.9363592267036438,0.5200300216674805,-2.1936378479003906,-2.917644500732422
2008973,2.615065097808838,-2.2195968627929688,3.749861001968384,-1.6525996923446655,2.590888261795044,1.5431960821151733,-0.9865174889564514,-2.2995283603668213,-0.011621558107435703,1.810046672821045
2003787,-0.42204636335372925,-0.7312427759170532,-0.12116166949272156,-0.8964055776596069,2.817641496658325,-2.136575937271118,-0.904867947101593,-1.4572322368621826,-4.270013809204102,-2.6739907264709473
2003071,0.2818281650543213,-0.7032403349876404,-1.4814794063568115,-1.3644083738327026,2.231468439102173,-0.872829794883728,0.7982452511787415,2.6630544662475586,-4.2006144523620605,2.6329917907714844
2001777,-2.619349479675293,2.5916860103607178,-0.12434224039316177,-3.2181503772735596,-2.4318296909332275,-3.039121389389038,2.512183666229248,1.8848389387130737,-3.265669822692871,-1.919511079788208
1013554,-2.1731834411621094,1.226228952407837,-0.579858660697937,-2.2348906993865967,-0.21477341651916504,-1.644619345664978,1.4331746101379395,0.094353586435318,-3.947068929672241,-2.006211757659912
1004325,-0.8608683347702026,2.587104558944702,2.609797477722168,-3.9283945560455322,-0.8559284806251526,-4.277682304382324,0.762826144695282,0.41492363810539246,-2.884054183959961,-2.8710737228393555
1001834,-0.046766720712184906,0.8277002573013306,1.1808782815933228,-1.2535048723220825,1.2022029161453247,-2.4042296409606934,0.09924556314945221,-0.9939829707145691,-4.233325481414795,-3.4270737171173096
2010477,-1.1163358688354492,-0.30480948090553284,-0.10941795259714127,-2.2280941009521484,1.793629765510559,-2.2478513717651367,-1.5525840520858765,-1.0231742858886719,-5.227953910827637,-2.676255702972412
1000866,0.6536331176757812,0.7417777180671692,1.0597114562988281,-1.7155078649520874,1.8662245273590088,-2.5065932273864746,-0.7526040077209473,-1.034757375717163,-4.307018756866455,-2.80399751663208
2006373,-2.167555332183838,2.6972756385803223,-0.616059422492981,-3.9351954460144043,-2.3806121349334717,-1.3119202852249146,2.6490156650543213,1.773435354232788,-2.555201530456543,-1.0843077898025513
2003612,0.8115000128746033,0.05605600029230118,-2.637327194213867,-1.7619636058807373,1.012074589729309,-0.019588900730013847,0.28576481342315674,3.051598310470581,-4.010924816131592,1.6881614923477173
2011031,-1.3087964057922363,0.31716659665107727,-2.6027920246124268,-0.25423845648765564,2.315124988555908,0.2605404257774353,1.8673774003982544,2.5009660720825195,-3.32568359375,-0.11586567759513855
2008413,3.7205593585968018,-3.571765422821045,3.356802225112915,2.048769474029541,1.997972846031189,-1.2102261781692505,-1.6922729015350342,-3.219259262084961,2.219280958175659,-1.0391664505004883
2002277,0.7903839945793152,0.7730156779289246,1.909906268119812,-2.883727788925171,0.05108925700187683,-2.3318252563476562,-1.6710014343261719,-0.38426709175109863,-4.627101898193359,-2.3059775829315186
1005308,2.000399112701416,1.340679407119751,-3.1111583709716797,-0.5486450791358948,-1.4478026628494263,4.079707622528076,1.342054009437561,2.940152645111084,1.909637212753296,-1.6583638191223145
2010971,-1.2563289403915405,0.09635522216558456,-3.179445505142212,-1.1122558116912842,2.1742053031921387,0.2919410765171051,1.2048183679580688,2.7892227172851562,-3.2837424278259277,0.6942794322967529
1008434,3.692396402359009,-1.2212797403335571,0.24064382910728455,0.7273807525634766,-0.8190001845359802,2.3574492931365967,-3.9561092853546143,-0.9411346912384033,-0.9298259615898132,-4.6795549392700195
1005155,5.764864444732666,-4.612087249755859,-2.2312099933624268,2.168579578399658,3.045732021331787,-5.427030563354492,-3.0980536937713623,0.27437499165534973,3.473818778991699,1.2488006353378296
1010034,0.3058946132659912,-0.13254113495349884,0.6983028054237366,-1.8323702812194824,2.267375946044922,-2.300851345062256,-0.6896915435791016,-1.4160246849060059,-4.212141036987305,-1.7739322185516357
2003494,0.520660400390625,0.030786270275712013,-2.6240694522857666,-0.20865072309970856,2.155399799346924,0.4953092336654663,1.6265062093734741,2.2852189540863037,-3.039067506790161,1.0604536533355713
1011929,0.4728493392467499,0.31364116072654724,-0.21958878636360168,-3.0027832984924316,1.429306983947754,4.695716857910156,-0.5197405815124512,2.7541441917419434,-1.7888829708099365,1.65977144241333
2005646,-1.298875331878662,2.1215932369232178,0.09651967138051987,-0.8716217875480652,-1.1130163669586182,-1.42107093334198,4.092532634735107,-0.2412421703338623,0.0779198706150055,-2.565699577331543
2008868,-0.22882123291492462,0.216810405254364,-2.073861837387085,-0.7326655387878418,2.97361159324646,-0.8257855176925659,1.1446610689163208,2.582634925842285,-3.4616286754608154,0.7755025029182434
2003426,-1.1042708158493042,1.782813549041748,-3.25903058052063,-0.7179777026176453,1.3456103801727295,0.6953181624412537,2.99007248878479,3.026841878890991,-1.0372949838638306,-0.9416409730911255
2003915,0.36787283420562744,0.8780151009559631,-2.5843985080718994,-0.05241645872592926,1.9479342699050903,0.9809431433677673,2.6658294200897217,2.6144652366638184,-2.1993579864501953,0.6099882125854492
1001468,0.9085179567337036,2.951000928878784,-2.672485828399658,0.3666825294494629,-3.037921190261841,-2.0900371074676514,2.4856467247009277,1.409043312072754,1.2056385278701782,-4.60115909576416
2010668,-0.5150405764579773,-0.4695018231868744,-2.344456434249878,-1.725840449333191,3.170520067214966,-1.0444414615631104,-0.1480247527360916,2.751889944076538,-5.3022661209106445,1.0174120664596558
2002330,3.5261943340301514,-0.12379321455955505,-0.059702422469854355,-1.033799171447754,0.1986924409866333,1.9358291625976562,-3.7423887252807617,-0.6713221073150635,-1.6651948690414429,-3.043623208999634
2011711,-1.6577142477035522,0.2620902359485626,-1.3491817712783813,-0.25117027759552,1.0912530422210693,-0.332163006067276,1.910033106803894,-0.40335509181022644,-3.7498068809509277,-1.9189890623092651
1013281,-0.9411697387695312,0.7677149772644043,0.3884631097316742,-3.9848244190216064,-1.1852772235870361,4.77632999420166,-0.5527743697166443,1.1978977918624878,-3.0283994674682617,-0.3129284977912903
2010895,3.195988416671753,0.46688809990882874,-1.409361720085144,-3.111734390258789,2.928009510040283,-1.7678223848342896,-1.5293070077896118,2.3985888957977295,-5.028738498687744,1.3667693138122559
1002268,-2.055069923400879,2.4565317630767822,-4.3331098556518555,-2.5171804428100586,-0.15580520033836365,0.5050026178359985,4.353909492492676,3.393491506576538,-1.2620134353637695,-0.3640795052051544
2006168,-0.8716303706169128,2.2601325511932373,2.700272560119629,-2.5504724979400635,-0.3111952543258667,-4.250025272369385,1.582165002822876,-0.543859601020813,-1.5709172487258911,-3.6173007488250732
